username,rating,text,date,city,company
"{'name': 'Akash Giri', 'link': 'https://www.google.com/maps/contrib/100886179855982842132?hl=en-US', 'contributor_id': '100886179855982842132', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVc85WgNDlbsHoR7RUzjv03ipXtotzEvyBbdR9AhocZpW51y_ewGw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 24, 'photos': 106}",5,Here's a glimpse of our amazing office building.,2 months ago,Pune,Synechron
"{'name': 'Madhu Khaire', 'link': 'https://www.google.com/maps/contrib/109375376949117619530?hl=en-US', 'contributor_id': '109375376949117619530', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUqLIOlR6UIZaKQGPB5n8pVPaSAMmgI9pwRiAwLj6W9SdSOwoXk=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 15, 'photos': 15}",5,"I have been working at Synechron full-time for more than Seven years. One of the best company to work and blossom your career. The work environment is best, and you will always get a chance to work on the new technologies and training also provided. Synechron still offers the best salary compared to other companies and the salary hike is also good. Awesome infrastructure. Cab and Bus facility is impressive at nominal charges.",5 years ago,Pune,Synechron
"{'name': 'Harshad K', 'link': 'https://www.google.com/maps/contrib/117332201753027393908?hl=en-US', 'contributor_id': '117332201753027393908', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUM1BjH6hnx771Y5UlRHw2fRVWWkxx1bpC73ubL42NpFDmPUUkdXg=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 322, 'photos': 364}",4,"Great Eon IT Park in Kharadi  ....world class facilities..... Multinational companies are growing rapidly as days are going....just amazing and naturally developed.... Great organization like ZS Associates, Mphasis, Tieto, Veritas, Vodafone, QSG Resources, and many more....also has great food cafeterias in each of the organization...for their respective company employees..",6 years ago,Pune,Tietoevry
"{'name': 'Mohd Danish', 'link': 'https://www.google.com/maps/contrib/115861731011360468925?hl=en-US', 'contributor_id': '115861731011360468925', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK4OCS7wZ8UgBnasT1g37UgTLcNE7N0OOXHA9IjsHjIcuGEZAU=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 22, 'photos': 4}",5,Beautiful infrastructure with the elegance of nature inside the eon IT park. The whole park is well planned designed to function for modern days.,a year ago,Pune,Tietoevry
"{'name': 'Sachin Singh', 'link': 'https://www.google.com/maps/contrib/114928812771965667216?hl=en-US', 'contributor_id': '114928812771965667216', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU04ilRYSI8qW-oJAhKEuSJJDEf2G8znKiECqQevyJhpvRB4O4p=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 145, 'photos': 218}",3,"This could be a best MNC one would like to work with. Located in EON Phase I building Cluster D. Gives good appraisal apparently to their employees. People seem to be working
For like last 10-12 years in the same company",5 years ago,Pune,Tietoevry
"{'name': 'bhagyashri kharade', 'link': 'https://www.google.com/maps/contrib/118171369187602337736?hl=en-US', 'contributor_id': '118171369187602337736', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXgJaUKcP4_fwGiUpgdr9qiUTk0cV0o_w_sp6bH10U7hOcjIyTe9g=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 43, 'photos': 166}",4,"Hello readers. Let me first tell you I don't travel by Uber ola or auto directly. I travel by public transportation which I feel cheap and faster than others.
I visited Tieto on 3 Rd Oct from Mumbai. Boared shivneri or any other ST bus that would drop you to Pune railway station.
Right outside the bus station you will find local city public transportation buses. Get into kharadi Goan bus and from khradi Goan it is 800 meters walk. You can get auto in worst case.
Get down at EON free zone and go to cluster D.",5 years ago,Pune,Tietoevry
"{'name': 'Abhishek Saxena', 'link': 'https://www.google.com/maps/contrib/101528079709053581133?hl=en-US', 'contributor_id': '101528079709053581133', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV6lPJ-A3SsTzYMfWon1xN9YAFt63WiuBPSyR_Eue6dt1I4ApYb=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",1,"Worst internal process and ethics of any company I have given interviews so far. I am mentioning my experience and suggestions in the points below.

My experience:
1) I got a call from HR for a vacancy and we discussed everything including skills set, experience and required package.
2) I have given three rounds of interviews i.e. 2 technical, 1 managerial and spent almost 3 hours of mine.
3) Had to follow up all the times for feedback.
4) Cleared both of the technical rounds and the managerial round was good, The hiring manager provided all the details regarding company and project(s) but at the end he asked for package negotiation which was completely disgusting as the package was discussed from the beginning.
5) I had to again ask for feedback but the HR who was handling my candidature resigned in between and didn't respond then after 3-4 days I got contact of another HR, she also didn't share the feedback then again I had to call the very next day.
6) She told me that you did not receive positive feedback in the managerial round and when I asked for the reason, they didn't share anything.

Suggestion:
1) If the company and project is not having that much budget then HR and HM should not shortlist the respective candidates and should not waste their time.
2) Internal communication and process should be improved in terms of hiring.
3) Technical interviewers and managers should not ask for packages and negotiations.

Think before wasting your time with such companies.

Good Luck!!",a year ago,Pune,Tietoevry
"{'name': 'Tushar Kose', 'link': 'https://www.google.com/maps/contrib/112214535585345239974?hl=en-US', 'contributor_id': '112214535585345239974', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVp5LfPU1bngElpAxUiy52xUZeHwTfIIBRgKXi7azCSBWqofN9PGQ=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 11, 'photos': 17}",5,"Tietoevry is the best company for anyone to looked up on it, They provide excellent work life balance and great value towards there employees.",6 months ago,Pune,Tietoevry
"{'name': 'shifa shaikh', 'link': 'https://www.google.com/maps/contrib/103399345977979154528?hl=en-US', 'contributor_id': '103399345977979154528', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWQQmOStRmLFW8ERGv0k1h0n1Bn_vsJd5C4_3hc6MOR0s5qWGXp=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",5,"1.The organization is excellent in terms of work life balance.
2.They believe in upgrading their employees with latest certifications and technologies and offer great platform for the same.
3.Management is approachable and takes employees asks or queries in consideration.
4.No micro management at all.
Overall a great company to be associated and work with.",2 years ago,Pune,Tietoevry
"{'name': 'DHANANJAY RAHANE', 'link': 'https://www.google.com/maps/contrib/118162019611675035975?hl=en-US', 'contributor_id': '118162019611675035975', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWF6HovMvVbswrHhCkAp-eGd7D8qU3VS8M5R4EmOV3hodmL3Z24Kw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",5,Work life balance.. employee friendly,5 months ago,Pune,Tietoevry
"{'name': 'Priyamvada Parihar', 'link': 'https://www.google.com/maps/contrib/103522164368039151377?hl=en-US', 'contributor_id': '103522164368039151377', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLx4WYk8gmBhVmkywrbiT2CW67lBmWChGvhbTXvXZ1QY59j8g=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 1}",1,"Had the worst recruitment process ever. Spent the entire day just for the Pre-HR and Technical rounds. During the technical round, each candidate was given only 2 minutes since it was already late. I was asked just one question, and as soon as I finished speaking, I was sent off. Extremely unprofessional recruitment process. Highly disappointed.

I wish there was an option to not even give one star for the rating.",a week ago,Pune,Yardi Systems
"{'name': 'Bhargavi Jape', 'link': 'https://www.google.com/maps/contrib/100332109353679356306?hl=en-US', 'contributor_id': '100332109353679356306', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVjpLq9Zm-ggDFNN2Dus94PWHk-urr-J6Ov9u2Jm3sg-29Bh6gF=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 10, 'photos': 0}",1,"Don't even wish to give that one star also
Poor management
I was called for an interview via mail but when I reached there, HR informed me that the director Mam (Aarty Sonambekar Deshmukh) who was supposed to take the interview did not read the interview scheduled mail. This is a totally unprofessional behaviour of her being a director there!
The HR again called me the next day and the interview was conducted 1 hour later than the scheduled time. No time management!
During the interview I felt she deep digged unnecessarily into my personal issues which none other interviewer asked me about.
Thank you for wasting 2 days of my office.",7 months ago,Pune,Yardi Systems
"{'name': 'Akhilesh Behera', 'link': 'https://www.google.com/maps/contrib/109954085746780199596?hl=en-US', 'contributor_id': '109954085746780199596', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXwNpmU5fnyA_oNdYv_i6EAKYDxa8rFa7hhbtfJzDFt0SOutV9U=s120-c-rp-mo-ba7-br100', 'local_guide': True, 'reviews': 327, 'photos': 8715}",1,Hr behaviour was a very rude attitude problem she said you look not happy like hr is making fun of interview candidates.Scam is done by Yardi since past 3-4 years.They post job opening and for sake of taking interview they are conducting for crowd gatherings.Pathetic people investing huge time for career.for 1 job  opening 100-200 people were interviewed.,7 months ago,Pune,Yardi Systems
"{'name': 'TRADER Shailesh', 'link': 'https://www.google.com/maps/contrib/107701475142967368210?hl=en-US', 'contributor_id': '107701475142967368210', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW1nOStR_qQa7x6jkkqZg_g3l3m7v9hZ60HilQuLG8LcL5hoAY=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",1,"Company culture not good. Employees often feel demotivated and disengaged due to the negative atmosphere perpetuated by the Seniors who have been with the same organization for over 12 years.
I recommend guys please dont join Yardi.
It’s manipulating with many candidates  career.",10 months ago,Pune,Yardi Systems
"{'name': 'Rohit Gholap', 'link': 'https://www.google.com/maps/contrib/100051865828627090117?hl=en-US', 'contributor_id': '100051865828627090117', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIGjxLioNBYeYcSzppZvVteSyoGMIKH3S8y50z-c43h2Gw-1w=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",1,Company culture was not good hr was very rude and insulting. They call me for Sr. Audit Specialist after clearing 2 rounds they told me that we are looking for data entry position.,9 months ago,Pune,Yardi Systems
"{'name': 'Shubham Zirpe', 'link': 'https://www.google.com/maps/contrib/104981660817270993579?hl=en-US', 'contributor_id': '104981660817270993579', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV10vE5UMNiGLaI6MX8cy6g-FkXpVGyqrKMdIJW5T7m0-IYDRXT=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 26, 'photos': 6}",1,"Worst management....Fresher as well as experienced guys don't left your previous organization to join this fraud company if you want to secure the future
They are just playing with employee mindset.....Work culture is worst ever I seen.
No cab service 9 to 6 shift is only for name & even lady employees have to work more than 12 hours. Never false for their payment policy, you will ruine your whole work life balance",a year ago,Pune,Yardi Systems
"{'name': 'Rohan Mantala', 'link': 'https://www.google.com/maps/contrib/113996040178275297373?hl=en-US', 'contributor_id': '113996040178275297373', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWQDZTvi4o97rsHgSS29PrdiURc8MlBI73ohAJMi9dnSDS4Jrbv=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 5, 'photos': 0}",1,"Fraud Company! Applied for Consultant position there! I was called for interview cleared Pre HR round then Technical Round was conducted by Mr.Kunal Pokale...After interview he immediately said Good from his side and that we can proceed further with Managerial Round!
And then after 5 min Mr.Pokale said that Manager isn't available today will Call/Email you back later!
And now after following up for 20 days they say I was not selected in Technical Round itself!!
This was very unprofessional by Yardi Team & Mr.Pokale, he being a CA should have maintained professional attitude and ethical behaviour in the hiring process!",a year ago,Pune,Yardi Systems
"{'name': 'Deepak Gawai', 'link': 'https://www.google.com/maps/contrib/113129738728300918050?hl=en-US', 'contributor_id': '113129738728300918050', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVwEZ4LzE0nfZTSV7BmcE3or_hxb4p0_C453_iGyacq07-nPfpF=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 1}",5,"Very nice place, I am very happy",3 months ago,Pune,Yardi Systems
"{'name': 'Tanmoy Chakraborty', 'link': 'https://www.google.com/maps/contrib/108017332253857784137?hl=en-US', 'contributor_id': '108017332253857784137', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVlJnMVlT-h-VCJLUJcyfZXW_g4Ro-5NGQ7i0qZrVRH4vZgxN3HlQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 216, 'photos': 386}",5,An awesome place to work for. I have worked there for sometime 1.5 years. The place is awesome the redhat building tower 10 view is awesome. Also the magarpatta city is one of the great place to be.,5 years ago,Pune,Red Hat
"{'name': 'Satyam Jaiswal', 'link': 'https://www.google.com/maps/contrib/100973707054342048655?hl=en-US', 'contributor_id': '100973707054342048655', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXW6Ulh_nXY16DHgga60pEVF3yqV0bjWIWeW0DLLFOwiLQptCcLXg=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 37, 'photos': 152}",4,"The infrastructure of this place is very attractive, and the management and security is very good. You have to show proper ID like PAN card to get entry. The offices inside are named based on historical places like, Sindhudurg, LauhGadh etc.",6 years ago,Pune,Red Hat
"{'name': 'Azizur Rahman', 'link': 'https://www.google.com/maps/contrib/103397037039915458593?hl=en-US', 'contributor_id': '103397037039915458593', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK2TEPqhtoxEvw98Jca1DDEWoa1GiZb1TddJQ4D197H6wNsRy8=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",1,I am Azizurrahman from Delhi. My friend has given an interview online and he is selected. But the company is charging 1.12 lpa for security purposes. Is this right please tell me because I don't know about the company.,7 months ago,Pune,Red Hat
"{'name': 'Karan Sandha', 'link': 'https://www.google.com/maps/contrib/105212848642191350292?hl=en-US', 'contributor_id': '105212848642191350292', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVq5aFlQhkLcDNU7GkT4pytLtH9V7bafSb7LEvjfZK7SaPe1dJO=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 61, 'photos': 668}",5,Though the attached photos are from the tech park. The working environment in Redhat is awesome.,5 years ago,Pune,Red Hat
"{'name': 'Gaurav Kulkarni', 'link': 'https://www.google.com/maps/contrib/108566139035380313803?hl=en-US', 'contributor_id': '108566139035380313803', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXNDJAhU1mzBIUxUjy_jUWdPIvxO6VxBI25kIAJO0gRWpiRopNzGA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 32, 'photos': 88}",5,"Best places to work, good infrastructure, great office and friendly staff.",2 years ago,Pune,Red Hat
"{'name': 'Niladri Saha', 'link': 'https://www.google.com/maps/contrib/113712728350606394292?hl=en-US', 'contributor_id': '113712728350606394292', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKEWguMgKjbw-9EnKrXbAwnbtcpnkDd4_wnP9XwvG40EFYyRuQ=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 194, 'photos': 5}",3,"Great company to work with. Everyone's dream to work with them but they should streamline the interview process and try to give an opportunity to deserving candidates to appear in interview. However, they rarely do that.",a year ago,Pune,Red Hat
"{'name': 'Pradeep Pal', 'link': 'https://www.google.com/maps/contrib/106068009404161417734?hl=en-US', 'contributor_id': '106068009404161417734', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVeYUC4X15flkNLXPIkreWEarh1rbDY2Oftyo8RY40cyF_24z0c=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 228, 'photos': 1372}",5,It a wonderful office and staff too...,4 years ago,Pune,Red Hat
"{'name': 'Samir Khan', 'link': 'https://www.google.com/maps/contrib/108390871378232087989?hl=en-US', 'contributor_id': '108390871378232087989', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVT3YLooGv5wK1m5KH9XclKw4DeWhcFgjUF8dpzw1js4eB7jvSqdg=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 258, 'photos': 115}",5,Working with Red Hat for 4.8 years has provided me with invaluable learning experiences from colleagues and management.,5 months ago,Pune,Red Hat
"{'name': 'Swathi Rai', 'link': 'https://www.google.com/maps/contrib/115355672432772991218?hl=en-US', 'contributor_id': '115355672432772991218', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV8C6cpn_ardm7U5PMZ32kmoG2pMvllCCA2u1LXTeUc9URAms1a=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 257, 'photos': 697}",3,"Product based IT company located in Baner, Pune. Mainly into storage domain. MNC company. Good work. Good people. Nice work culture. Lots of scope to learn for people who have actual interest in development. Nice infrastructure. Work culture also good. Pantry available. Snacks, tea, coffee available all the time at Pantry. Parking available.",5 years ago,Pune,Veritas Technologies
"{'name': 'Vikash Singh', 'link': 'https://www.google.com/maps/contrib/109902559453252881399?hl=en-US', 'contributor_id': '109902559453252881399', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUxL6MLjuDPryS_pMwHa1RT4F4JEFtvyFesRKkXonhcaPb7yNJk=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 38, 'photos': 48}",5,"Awesome place for work. It's my dream company. Veritas is one of the employees based environment company. They trust on the employee. Those people who are working in this organization,they celebrate every festival and work like a family. There environment and culture are awesome. People are so friendly and open. Proper parking is available for employee. So in a simple word I can say it's perfect IT company as per employee point of view.",6 years ago,Pune,Veritas Technologies
"{'name': 'SRIRAM REDDY', 'link': 'https://www.google.com/maps/contrib/112295519292493400008?hl=en-US', 'contributor_id': '112295519292493400008', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKw9fUOM9D5j-YizE2a5IUgQeR5fVTTC2DPEFL8UtcGf71f6A=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 18, 'photos': 21}",5,This company merged with the latest cohesity company lastly. It is good to get a job.,a month ago,Pune,Veritas Technologies
"{'name': 'Astitva Srivastava', 'link': 'https://www.google.com/maps/contrib/100989485966086341846?hl=en-US', 'contributor_id': '100989485966086341846', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVgRht14AqLeBvA6CSXLUk4kzQFXAhDKgyFNOxSStnUbPk6dRl3=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 4}",5,Awesome place to work! Very good work culture. Colleagues are so friendly and supportive.,6 years ago,Pune,Veritas Technologies
"{'name': 'kaushal kulkarni', 'link': 'https://www.google.com/maps/contrib/112853897130444501649?hl=en-US', 'contributor_id': '112853897130444501649', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVhoNwvdYCdeW-RK5kYjDUdcxXISY_MzFZ2ocOfVfi4z-Gg-acH=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 63, 'photos': 58}",5,"Best experience so far, visited for a hackathon, the friendly atmosphere here and the hospitality is un matched.",a year ago,Pune,Veritas Technologies
"{'name': 'Shreyas Ashtamkar', 'link': 'https://www.google.com/maps/contrib/106177622636217892790?hl=en-US', 'contributor_id': '106177622636217892790', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXuFJPacWUCKf7_W1UUVZ__b3HMYXVgcDo7tbPjtN7hFodRrR4=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 53, 'photos': 108}",5,"Safe and great place to work in, superb view",2 years ago,Pune,Veritas Technologies
"{'name': 'Ankit Gupta', 'link': 'https://www.google.com/maps/contrib/107230833521809122958?hl=en-US', 'contributor_id': '107230833521809122958', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWORBdIIWm9JlKzQ3oS0u0_-tDocqIvY_pJ37xeQtrLxnfr2Yy7=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 11, 'photos': 0}",5,"One of the best offices in pune. World class setup, staffs and facilities. Amazing company with super talents to work with. No ends to your learning capabilities.",a year ago,Pune,Veritas Technologies
"{'name': 'Ashutosh Nath', 'link': 'https://www.google.com/maps/contrib/111600676837229525835?hl=en-US', 'contributor_id': '111600676837229525835', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVZ5ZvZgUzPLcOROjFDUvwilCCq2TQM9qZGsQgiHGMEYwMLJAgh=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 11, 'photos': 6}",4,"When I give 4 stars or more, I have no  very little to complain. What I feel about it is a completely technology office with all new facilities. You will also love surroundings. It's chilling and happening all the time. 😎",a year ago,Pune,Veritas Technologies
