username,rating,text,date,company,city
"{'name': 'Sudhindra Arsikere', 'link': 'https://www.google.com/maps/contrib/115995049256984536992?hl=en-US', 'contributor_id': '115995049256984536992', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVvPhVV6YFVnCj6SJvu_dSebfoRsKsRUMxbRzinGHsxc28vnOjg=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 1130, 'photos': 557}",5,Nice place but the location of building is very very wrong! gift city is very bad,7 years ago,Oracle,Ahemdabad
"{'name': 'divya variyani', 'link': 'https://www.google.com/maps/contrib/100805588996343656353?hl=en-US', 'contributor_id': '100805588996343656353', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVokKG8lJNhnocVIt2hTQ0ui-b6kgUm0uwignzPYAz1dglT19Am=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 56, 'photos': 82}",5,Amazing amazing amazing building with latest technology implemented. Nice atmosphere around,6 years ago,Oracle,Ahemdabad
"{'name': 'RAJ KORAT', 'link': 'https://www.google.com/maps/contrib/116795203514120009857?hl=en-US', 'contributor_id': '116795203514120009857', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWtiOCFNKB4NTRm4q9p23ABdavAMBkplZdtXf7IeT3VhXDPOLxb=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 99, 'photos': 68}",5,One of the best small office. Best working culture...,5 years ago,Oracle,Ahemdabad
"{'name': 'Harshal Shah', 'link': 'https://www.google.com/maps/contrib/116236431559246066524?hl=en-US', 'contributor_id': '116236431559246066524', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXEYwf4xvYtAfQYJ51lkQA4p2ydCjI8t_Iyj3-P8pxcJnM1Ec8r=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 37, 'photos': 5}",5,Great view. Good place to work.,5 years ago,Oracle,Ahemdabad
"{'name': 'RAJES Mondal', 'link': 'https://www.google.com/maps/contrib/112581701501662084250?hl=en-US', 'contributor_id': '112581701501662084250', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV3QKxNdowdyatNnHG6z5jhTPboreb10QQqE82h7z0Axh6h-ow=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 0, 'photos': 0}",5,,2 months ago,Cognizant,Ahemdabad
"{'name': 'Yumna Maniar', 'link': 'https://www.google.com/maps/contrib/100552051562009938529?hl=en-US', 'contributor_id': '100552051562009938529', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLiDKK8y9-K4_O0pKyH-gEvkyvdV2Cy7yG-ou7o92MCPy3Z6Q=s120-c-rp-mo-br100', 'reviews': 9, 'photos': 1}",5,"IBM is beauty packed with surprises. Great place to work. Here managers hear your ideas and with flexibility in work life, one can really grow at their pace.",a year ago,IBM,Ahemdabad
"{'name': 'mohiddin shariff', 'link': 'https://www.google.com/maps/contrib/108274235897914220366?hl=en-US', 'contributor_id': '108274235897914220366', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ9VKxzI6jEAYLD966npkCjQaXRtO1eBhxR9-HPitFaSNvs6g=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 80, 'photos': 191}",5,"I have worked in IBM for almost 4 years, Such a good company, employee friendly, nice leave policies, flexible work environments, very less work pressure, lots lots and lots of scope and encouragement for Innovation, if you want to try your ideas you will get enormous support from everywhere, Not a big paymaster, normal hikes.. Job is highly secure, spends lot on employee development Internal and external trainings. Overall I had a very good experience with IBM. Wish to work for IBM again.",5 years ago,IBM,Ahemdabad
"{'name': 'Prashant mewada', 'link': 'https://www.google.com/maps/contrib/117062993341935734761?hl=en-US', 'contributor_id': '117062993341935734761', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKGXtNe_js_kaIbr935yxRBaJslixyR2pJ9der8KJGPG0cTHA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 16, 'photos': 1}",4,Great just office is not like office its just place where we can seat. No other facilities available.,a year ago,IBM,Ahemdabad
"{'name': 'Pradipta Sasmal', 'link': 'https://www.google.com/maps/contrib/101096939307140987417?hl=en-US', 'contributor_id': '101096939307140987417', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWhHyHqEVh7GANhFLd_br8ugRaf_KM5X6D5wWQxqzek1G6DoTcm=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 63, 'photos': 297}",5,"It near to Nh, Just 400 meter from nh. Titanium building",6 years ago,IBM,Ahemdabad
"{'name': 'dhaval vaja', 'link': 'https://www.google.com/maps/contrib/102098349402809800514?hl=en-US', 'contributor_id': '102098349402809800514', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUqE6_UU37d1CylSBY8HHK1GOZPlNYjqvpDyiETuT7TEjEdKvcEdw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 35, 'photos': 147}",3,Easy to find good parking facility,7 months ago,IBM,Ahemdabad
"{'name': 'Dhruval Shah', 'link': 'https://www.google.com/maps/contrib/117893597321852226381?hl=en-US', 'contributor_id': '117893597321852226381', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVZEFveR8-uRf29IA4mLIotFnaoDGK3HCBqJekBprD8lapPaxLv=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 352, 'photos': 226}",5,"Very good IT company.
culture is good and very liberal environment",2 years ago,IBM,Ahemdabad
"{'name': 'Argha Ghosh', 'link': 'https://www.google.com/maps/contrib/118415084774436670350?hl=en-US', 'contributor_id': '118415084774436670350', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUSrGZpsf0sROAQreDrVQcweLLNt5rwiWJCobCX4cwTVOXl9uIP7w=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 19, 'photos': 13}",5,I don't want to criticize my company's place!!!!,5 years ago,IBM,Ahemdabad
"{'name': 'Abhinav Mitra', 'link': 'https://www.google.com/maps/contrib/116694425062463892109?hl=en-US', 'contributor_id': '116694425062463892109', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWvrp6ZmZmRldzB-d-xoffUDP3lZ04IWm0GRasjlir7Z_BmozYjaA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 49, 'photos': 4}",5,I work here and it's a lovely place to work in.,6 years ago,IBM,Ahemdabad
