username,rating,text,date,company,city
"{'name': 'RAJESH KUMAR', 'link': 'https://www.google.com/maps/contrib/110725108298724446467?hl=en-US', 'contributor_id': '110725108298724446467', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW-yOOU8y3Y4LxAE8ilcUbSiQsYfkosEVpDMgwYoGmrAzeYYxBH7Q=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 67, 'photos': 187}",5,"I had first works as an MNE as an chemistry expert, then I had joined physical workplace at NEW Delhi branch in 2019, the company is really the environment and the policies are very flexible they had given work from home for two years, som of the best things are  flexible time, hybrid working,  snacks , food, health and medical  for self and also for parent's, and 2 week offs etc.",2 years ago,Chegg,Delhi
"{'name': 'Tushar Makvana', 'link': 'https://www.google.com/maps/contrib/110058910085312334615?hl=en-US', 'contributor_id': '110058910085312334615', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWXT14U_BOfMIp2d9ZmsrrhELt3ixln_AJ-d3F3OPrmpEvZ8Arl=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",3,"All ok your company is best but please sir reply me 1 day 30 account revok not properly resoan only for machine reply all answers sems.
but ticket raise and not positive reply.
Not Homen answer only machine reply all answers sems.

If you don't want to leave my entire team without money, please reactivate all our 30 accounts in 2-3 days.  We had only one earning site which was Chegg",4 months ago,Chegg,Delhi
"{'name': ""I Gupta's"", 'link': 'https://www.google.com/maps/contrib/111134737963819583173?hl=en-US', 'contributor_id': '111134737963819583173', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocI-a06VaSeZFM9o78CUZJGPDGQVYggSAKYv8V1P3iSEV2VmVwA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",1,"Toxic workplace, no respect and no care for its staff (employee or especially a freelancer). For freelancers, they treat like sub-human with deliberate automated replies and insanely turning down their howsoever urgent queries/ request. An onset of how AI culture will look like; NO feelings for anyone; just insanity and stubborness. Also, it is no wonder that it's share price (once 112$ to now 3.50$) is very much justified and is poised to get delisted from NYSE soon, regardless of ratings given by analysts and brokerage firms.
Anyone who grossly violates the principles of ethics, or doesn't have any compassionate feeling towards the 'deserved ones' atleast; but instead keep on doing injustices towards them at any level, deserves to get destroyed completely; either in disguised form (e.g. due to technology advancements such as gen AI etc) or by direct natural 'vibrations' radiated out from the curse received from the victims. ""Do explore the concept of VIBRATIONS"", (which by the way is itself a huge field in the engineering/science discipline than just being a philosphy), that will be my final suggestion to so called in-house experts /managers /directors/ of such unethical & barbarous companies.",6 months ago,Chegg,Delhi
"{'name': 'Mani Yadav', 'link': 'https://www.google.com/maps/contrib/105156267822390863379?hl=en-US', 'contributor_id': '105156267822390863379', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU6wlxSEkGak9f3T9dKCyUigNieElAoqDwVncYl1-4uACJWIdpf=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5,Some say this agency is great to work with and that they are happy with the results.,a month ago,Chegg,Delhi
"{'name': 'Darshan E', 'link': 'https://www.google.com/maps/contrib/112207599613067282124?hl=en-US', 'contributor_id': '112207599613067282124', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWGaIOc56ZNwxcNCQcBGRnKf-ksKqWDT1o7UUxLqOb_na8wWXsK=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 2}",5,Good and better for family  party hall,5 days ago,Chegg,Delhi
"{'name': 'firoj khan', 'link': 'https://www.google.com/maps/contrib/107822985017797547434?hl=en-US', 'contributor_id': '107822985017797547434', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKxRUbaP9aYSB5JkDqzihk5yeZ4san9wo4P0nhqqkhTpCIUBQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 1}",1,this is the most fraud company they dont pay last month salary,5 months ago,Chegg,Delhi
"{'name': 'Ojasvi Balotia', 'link': 'https://www.google.com/maps/contrib/108156818456297065138?hl=en-US', 'contributor_id': '108156818456297065138', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXlwHhZN-wPP7k_QsI5H-zceryPzybGJ2BqMfEOs9SXxkavBAzM=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 29, 'photos': 9}",5,One of the coolest office space to work in plus the company's management is cool and very supportive. Informal dress code is followed here.,a year ago,Chegg,Delhi
"{'name': 'Jatin Kumar', 'link': 'https://www.google.com/maps/contrib/114140227727660952122?hl=en-US', 'contributor_id': '114140227727660952122', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUUO4Pm_ZtU0PhtlY2zML1CRfBUyBxoRm7fa4a5qJ1gCm1HlONG=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 175, 'photos': 1619}",4,"very nice, neat and clean atmosphere.
Cadence one, Team one, World one.
Thanks.",8 months ago,Cadence Design Systems,Delhi
"{'name': 'Abhimanyu Bhowmik', 'link': 'https://www.google.com/maps/contrib/110316043924451832127?hl=en-US', 'contributor_id': '110316043924451832127', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocL5EstO_EhAQPkxbUfQH0t90tc3nbQ9WPXuCF0Gp31IJcu77w=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",4,Working here for 4+ years. Very good work life balance. People and management are friendly. Get to work on solving some interesting problems. Employees have been here for 25 years or more.,8 months ago,Cadence Design Systems,Delhi
"{'name': 'Swati Chauhan', 'link': 'https://www.google.com/maps/contrib/118065413958167638999?hl=en-US', 'contributor_id': '118065413958167638999', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVTxS1Vo_sH7K116L7Y4rynYqWbf9UyfzuC6Ww95fAJZsFwiXXl=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 33, 'photos': 153}",5,The location is really very nice and the environment here is too lively.,2 years ago,Cadence Design Systems,Delhi
"{'name': 'Parul Srivastava', 'link': 'https://www.google.com/maps/contrib/108750953699879189650?hl=en-US', 'contributor_id': '108750953699879189650', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUkWk89z3kEd_CA2dEtWhGPVg53cefPfa6x5pyCRzx81gfuPYr4dQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 50, 'photos': 306}",5,I have gone to attend Family Day...i like the place,9 months ago,Cadence Design Systems,Delhi
"{'name': 'Thakur Jain', 'link': 'https://www.google.com/maps/contrib/105471246337451190618?hl=en-US', 'contributor_id': '105471246337451190618', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV2Do082pB3s_9m48K0l_88I_ulVV78qLLsMiR3-gnVepF2-mgZ=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 52, 'photos': 40}",5,"Nicely maintained, good vibe office.",10 months ago,Cadence Design Systems,Delhi
"{'name': 'Anirudh Jain', 'link': 'https://www.google.com/maps/contrib/105532268599457976497?hl=en-US', 'contributor_id': '105532268599457976497', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW0fJh8V-PUHprYJ9H4GtUcBnvof-Xg12tph_EWn0KMLSBHSWAoeg=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 64, 'photos': 900}",5,"Core Company of Electrical
#GoogleForElectricalStudents
#TopCompaniesPeopleLikeToWorkIn
#AwesomeAmbience",5 years ago,Cadence Design Systems,Delhi
"{'name': 'Priyanka Singh', 'link': 'https://www.google.com/maps/contrib/106651859303118159984?hl=en-US', 'contributor_id': '106651859303118159984', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK64nucKdtKer3RESX8hEBQMpneUmB_uTze7oxA102lZlVwNQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,"Most pathetic company. The receptionist is so rude and arrogant. Doesn't even know how to speak to a person. Highly unprofessional behaviour.
Contacted them business association but thank god. Never work with these people.",a year ago,Cadence Design Systems,Delhi
"{'name': 'Piyush Anand Verma', 'link': 'https://www.google.com/maps/contrib/117578913793290298094?hl=en-US', 'contributor_id': '117578913793290298094', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK_1TZLyjdP6oGJ-ItY2O-vwrO7S_ckDgImxOGip7o2T9oplA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 5}",4,An awesome place to work in. Great work environment.,6 years ago,Cadence Design Systems,Delhi
"{'name': 'Yash Rishivanshi', 'link': 'https://www.google.com/maps/contrib/102260056644131079019?hl=en-US', 'contributor_id': '102260056644131079019', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVI1g_DwNrSjwUh4gYY_I_WPSbsrcyCfY8K6xfkxGXPKawOLuZR6g=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 72, 'photos': 1261}",5,"SAP Labs Gurgaon, Best place to work in India.
They provide healthy competitive work culture with great new niche learnings and skills.
From Free Food in offices to Pickup and Drop with so many additional benefits free fruits, cookies etc etc and not to forget evening snacks.",a year ago,SAP,Delhi
"{'name': 'Nitish Mehta', 'link': 'https://www.google.com/maps/contrib/102462013617823060928?hl=en-US', 'contributor_id': '102462013617823060928', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXh0vn6cTwMNzxb-9q7G36QF8AHScvd_rkUUQVfjelM5hOVKW7fDw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 78, 'photos': 476}",5,One of the best places to work for in India.  Great HR policies.,8 years ago,SAP,Delhi
"{'name': 'Avinash Sunny', 'link': 'https://www.google.com/maps/contrib/102082219552918225708?hl=en-US', 'contributor_id': '102082219552918225708', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVoNHeh43DmKu_BP-zs0KmMCb3yOVSqbJ0byFH_kyKRpeOew8gq=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 28, 'photos': 11}",5,Awesome company..... Treats employees like guests.... They provide everything with a high standards.... Everything is clean and hygine..... Work culture is friendly and supportive..... High recommended for your career growth..... Can learn a lot new things here.... And you should be ready for the challenges here which are interesting and can be enjoyed.,5 years ago,SAP,Delhi
"{'name': 'Rohit Aneja', 'link': 'https://www.google.com/maps/contrib/106810679409072912009?hl=en-US', 'contributor_id': '106810679409072912009', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUlv-Do2mWW_qwLvL-tn4G9duYk0fEkAMrCPDwvtr52awzJ1YwRYg=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 112, 'photos': 184}",4,"Great place to work, healthy environment superb co-workers. The campus is good but not very big, considering other companies like harley davidson etc are also in vicinity. Parking is dedicated for employees and visitors can either park on ground outside, if guards allow or park outside.",4 years ago,SAP,Delhi
"{'name': 'Sureshraju Datla', 'link': 'https://www.google.com/maps/contrib/116629049318822261540?hl=en-US', 'contributor_id': '116629049318822261540', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWJ54TbOFMgka-4XyHcQ3U2GOCOo_euhgF_50YRMOOH6SvufqY=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 74, 'photos': 66}",4,Nice place to Work,7 years ago,SAP,Delhi
"{'name': 'rudra mishra', 'link': 'https://www.google.com/maps/contrib/104354586485491145921?hl=en-US', 'contributor_id': '104354586485491145921', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVDlOTXdhQCLck1vfwpBnwngIE0wZgdLjHjAq8FwrvcK_mMxK7c=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 40, 'photos': 58}",5,"Hey, this place is a dream for SAP CONSULTANT. You would dream to work over here. Decent location for the office, went for  an interview there. I loved watching people all over the place, roaming around, holding lappy. Have a nice cafeteria, smoking zone.",6 years ago,SAP,Delhi
"{'name': 'Vijay Yadav', 'link': 'https://www.google.com/maps/contrib/115660365442300240437?hl=en-US', 'contributor_id': '115660365442300240437', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXAqXaBRu_N2m9AxsfXPwxwSZtq-KamWePRxVItTOKr2ZTjlA0H9w=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 15, 'photos': 21}",5,Good working place!!,11 months ago,SAP,Delhi
"{'name': 'Jagat Semwal', 'link': 'https://www.google.com/maps/contrib/108186967474183810168?hl=en-US', 'contributor_id': '108186967474183810168', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKp0TAE9bUfkJI5Hd-tl8PTt2sJU2pmSIApL1_mw1JUS6u3Jd4=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 6}",5,Nice place to work.,3 years ago,SAP,Delhi
