username,rating,text,date,company,city
"{'name': 'pooja mandawale', 'link': 'https://www.google.com/maps/contrib/109845301482944640881?hl=en-US', 'contributor_id': '109845301482944640881', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXwJz8JJclg5FBIccuaScDoXHTodR6AOvlwt6IXQM5Wr6M3fh4=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 79, 'photos': 1441}",5,Wonderful company and wonderful people.,a year ago,Cognizant,Pune
"{'name': 'Bibin P Babu', 'link': 'https://www.google.com/maps/contrib/103879587889974224003?hl=en-US', 'contributor_id': '103879587889974224003', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWdy8nwvkI89HUkZlnZS_a9XPXAAt-xxcqdGh2ZsItiRG5hvf3_=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 12, 'photos': 1}",5,👍,4 years ago,Cognizant,Pune
"{'name': 'Akshay Shetty', 'link': 'https://www.google.com/maps/contrib/110553701215317030944?hl=en-US', 'contributor_id': '110553701215317030944', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWwdb482N-my1P6Nf82J99dcgJWi8QlN_mEn-rHIXSJPWVtDF2x2w=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 325, 'photos': 145}",5,Good to work.,2 years ago,Cognizant,Pune
"{'name': 'Ramkrishna Ganbote', 'link': 'https://www.google.com/maps/contrib/100428245755882604027?hl=en-US', 'contributor_id': '100428245755882604027', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocISmEBezqsqNXE7LWcvvqpMncitNUAnosOtvDYPXXl528TgjFC6=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 219, 'photos': 1282}",4,,a month ago,Cognizant,Pune
"{'name': 'Mithilesh Daware', 'link': 'https://www.google.com/maps/contrib/104250185836547419170?hl=en-US', 'contributor_id': '104250185836547419170', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVBShjbuN47C5RiZ0HcnPPGU7vZYW33iUmeL38zZpIBUpgYhm__=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 26, 'photos': 8}",5,,11 months ago,Cognizant,Pune
"{'name': 'Shubham Patil', 'link': 'https://www.google.com/maps/contrib/103709959224242049956?hl=en-US', 'contributor_id': '103709959224242049956', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLVudmvJwkFgKmhMo9mb-foSS1P8ITT99j3Fgs-136SBQTVOQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 0}",5,,2 years ago,Cognizant,Pune
"{'name': 'Chaitanya Bachal', 'link': 'https://www.google.com/maps/contrib/100943833703823051009?hl=en-US', 'contributor_id': '100943833703823051009', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLHXvZxHaVFVQCDFg2J48MQ4eGWLHO8cwevgIrFCG2kjaW_jOY3=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",5,,2 years ago,Cognizant,Pune
"{'name': 'Bharath Raj', 'link': 'https://www.google.com/maps/contrib/112278342872105856947?hl=en-US', 'contributor_id': '112278342872105856947', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWXigg5dsEcfLXzh1xpXEgNZ2-iwyTLiAhNcH21vnt5lZdQiId6pA=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 137, 'photos': 829}",4,"The huge campus in the Embassy Tech zone is still quiet and peaceful. Campus atmosphere is really soothing,Good for taking a stroll through the empty lanes to alleviate the work stress.",2 years ago,IBM,Pune
"{'name': 'Nagaraju ಕನ್ನಡಿಗ', 'link': 'https://www.google.com/maps/contrib/113522447853056070651?hl=en-US', 'contributor_id': '113522447853056070651', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUZoZdBlftKv9_hMSDTRgt06wZ6U-WYi63aa1_VD3hq3Mr6NV3G=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 9, 'photos': 14}",5,One of the best branches of ibm. All the management team is so loyal and very helpful. The tech situated near mountain.it is very pleasant to work.,a year ago,IBM,Pune
"{'name': 'Shrikant Thakre', 'link': 'https://www.google.com/maps/contrib/105078729010072917895?hl=en-US', 'contributor_id': '105078729010072917895', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVFFNoP83P31eZZ1L73qfgT7yG-as9gX95LzmsVyDzuYxEWV299=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 31, 'photos': 30}",4,Good company in pune phase2 ETZ location,5 months ago,IBM,Pune
"{'name': 'Mandar Ghamande', 'link': 'https://www.google.com/maps/contrib/109619701244341533631?hl=en-US', 'contributor_id': '109619701244341533631', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWsOybTVpDkQIDpuRQlO2ToMH9mbKKfFtz6q2CKHSHokX_UoOo=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 196, 'photos': 86}",5,"Very good premise,  but sad to see the vacant building due to covid.. some momentum can be seen now. Good surrounding and parking.
Things are returning to normal and the crowd is back. It's quite lively.",a year ago,IBM,Pune
"{'name': 'Vikas Paliwal', 'link': 'https://www.google.com/maps/contrib/109233483742685333118?hl=en-US', 'contributor_id': '109233483742685333118', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKBCM0w8zbhz51ImPMRxicBdPByFHZEGMyaTVBSWlGS7c0fxA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 31, 'photos': 12}",5,"Great place to work.
Green campus and overall infrastructure is decently good with nice helping security guards.
Campus is safe for girls.
Has enough space for parking.

Traffic is a problem at evening hours",2 years ago,IBM,Pune
"{'name': 'Hemantt Gupta', 'link': 'https://www.google.com/maps/contrib/115647930544907052361?hl=en-US', 'contributor_id': '115647930544907052361', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWGW-GHcIsVnOP2g91N3deqm8k2CNYI0lJy6Hct7lV3R66CYhNc=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 123, 'photos': 676}",5,Great Tech Park,4 months ago,IBM,Pune
"{'name': 'nikhil chougule', 'link': 'https://www.google.com/maps/contrib/105635449022725108687?hl=en-US', 'contributor_id': '105635449022725108687', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUlh4gRkZ5yy_BOGEaNr8M_Y3T_MYsSO_OawlpmJrTdHVYLSFsS=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 9, 'photos': 1}",5,Was working as a Senior Application developer and I really had a great time working there. Got to learn new technologies and work on full stack and cloud tech stack. Impressed with the HR policies they are having as well.,7 months ago,IBM,Pune
"{'name': 'neha panpalia', 'link': 'https://www.google.com/maps/contrib/113117110119926971872?hl=en-US', 'contributor_id': '113117110119926971872', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXcDPC4Ix76IrcEZ_HKD1r6d_DOm5ZcbKOhADt09celN7zlkOoEbA=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 18, 'photos': 19}",4,It's best place. Properly designed department and account wise. With work we can enjoy the beauty of nature as well,2 years ago,IBM,Pune
